1,223.7,6.0,1294.8,0.96,50.0
1,223.8,6.0,1288.4,0.96,50.0
1,223.7,6.0,1295.5,0.97,50.0
1,223.7,6.0,1299.3,0.97,50.0
1,223.8,5.9,1283.6,0.96,50.0
1,223.5,6.0,1294.5,0.97,50.0
1,223.7,6.0,1287.8,0.96,50.0
1,223.6,6.0,1285.4,0.96,50.0
1,223.7,6.0,1290.4,0.96,49.9
1,223.8,5.9,1279.1,0.96,49.9
1,223.7,5.9,1277.8,0.96,49.9
1,223.6,5.9,1279.2,0.96,49.9
1,223.5,5.9,1277.7,0.96,49.9
1,223.4,5.9,1273.7,0.96,49.9
1,223.4,5.9,1276.1,0.96,49.8
1,223.2,5.9,1269.2,0.96,49.8
1,223.2,5.9,1273.6,0.96,49.8
1,223.3,5.9,1273.1,0.96,49.9
1,223.5,5.9,1277.2,0.96,49.9
1,223.5,5.9,1275.6,0.96,49.9
1,223.5,5.9,1275.6,0.96,49.9
1,223.5,5.9,1273.0,0.96,50.0
1,223.6,5.9,1270.6,0.96,50.0
1,223.8,5.9,1273.4,0.96,50.0
1,223.8,5.9,1270.7,0.96,50.0
1,223.8,5.9,1269.8,0.96,50.0
1,223.8,5.9,1275.2,0.96,50.0
1,223.8,5.9,1272.4,0.96,50.0
1,224.0,5.9,1273.0,0.96,50.0
1,224.0,5.9,1278.9,0.96,50.0
1,223.6,5.9,1273.8,0.96,50.0
1,224.0,5.9,1276.0,0.96,50.0
1,224.0,5.9,1280.0,0.96,50.0
1,224.0,5.9,1280.2,0.96,49.9
1,224.0,5.9,1279.0,0.96,49.9
1,224.0,5.9,1273.5,0.96,49.9
1,224.0,5.9,1278.3,0.96,49.9
1,224.0,5.9,1274.6,0.96,49.9
1,224.0,5.9,1276.6,0.96,49.9
1,224.2,5.9,1272.5,0.96,50.0
1,224.1,6.0,1284.6,0.96,49.9
1,224.3,5.9,1279.6,0.96,50.0
1,224.3,5.9,1280.9,0.96,50.0
1,224.4,5.9,1279.5,0.96,50.0
1,224.4,5.9,1278.6,0.96,50.1
1,224.4,5.9,1278.8,0.96,50.0
1,224.6,5.9,1275.1,0.96,50.0
1,224.6,5.9,1284.2,0.96,50.1
1,224.7,5.9,1276.8,0.96,50.0
1,224.6,5.9,1276.0,0.96,50.0
1,224.6,5.9,1281.1,0.96,50.0
1,224.5,5.9,1283.1,0.96,50.0
1,224.2,5.9,1273.5,0.96,50.0
1,223.9,6.1,1309.0,0.96,49.8
1,224.0,6.1,1311.6,0.96,49.9
1,224.2,6.1,1314.7,0.96,49.9

